n24,n14,66
n50,n24,142
n26,n47,340
n57,n47,302
n34,n57,107
n26,n50,493
n57,n59,90
n26,n57,117
n11,n57,366
n26,n32,348
n75,n45,196
n16,n52,16
n03,n61,25
n47,n61,48
n37,n26,312
n28,n59,28
n18,n28,181
n37,n40,231
n39,n14,128
n29,n14,109
n29,n39,147
n29,n53,155
n04,n26,558
n26,n24,183
n23,n07,53
n37,n07,41
n08,n07,181
n29,n07,24
n37,n32,684
n68,n23,153
n37,n68,103
n11,n66,136
n18,n66,169
n08,n35,313
n60,n77,6
n29,n60,26
n29,n77,34
n36,n35,103
n35,n69,22
n35,n50,204
n08,n69,93
n36,n69,41
n50,n69,70
n11,n69,73
n12,n69,59
n18,n69,105
n28,n47,60
n04,n28,91
n37,n47,689
n26,n52,48
n54,n52,1
n26,n54,6
n34,n05,40
n39,n66,23
n26,n28,72
n26,n03,213
n37,n77,71
n68,n26,166
n75,n39,93
n35,n47,145
n04,n35,186
n16,n59,134
n36,n68,172
n68,n47,197
n18,n21,701
n47,n21,225
n04,n38,128
n38,n24,37
n64,n40,31
n08,n64,131
n64,n11,116
n64,n18,147
n03,n34,222
n60,n62,94
n62,n61,76
n52,n61,89
n26,n29,183
n38,n29,51
n15,n45,98
n26,n45,289
n36,n15,87
n03,n15,72
n50,n15,182
n40,n63,49
n38,n40,64
n32,n63,236
n32,n38,91
n23,n63,128
n23,n38,84
n37,n63,114
n45,n63,105
n36,n63,101
n38,n63,14
n37,n38,89
n38,n45,91
n40,n39,105
n23,n14,309
n11,n21,532
n24,n16,26
n38,n09,27
n68,n38,38
n68,n03,122
n75,n03,122
n18,n67,63
n47,n67,18
n36,n78,22
n50,n78,43
n23,n21,276
n37,n21,296
n75,n21,75
n21,n53,140
n21,n16,87
n04,n21,447
n12,n21,418
n37,n53,283
n75,n50,289
n34,n16,87
n21,n49,5
n21,n05,36
n21,n45,225
n26,n21,131
n63,n30,7
n26,n63,81
n24,n63,24
n05,n63,12
n37,n30,7
n37,n57,153
n26,n30,3
n57,n30,1
n04,n30,5
n24,n30,1
n05,n30,1
n26,n05,49
n24,n57,37
n57,n05,24
n24,n05,18
n37,n59,338
n15,n59,123
n04,n15,220
n05,n59,60
n21,n69,11
n08,n76,194
n11,n76,180
n40,n77,26
n40,n72,6
n08,n77,170
n72,n77,2
n08,n72,44
n38,n19,3
n08,n19,143
n35,n15,22
n35,n14,58
n64,n12,82
n08,n63,357
n32,n13,10
n21,n13,6
n08,n13,31
n16,n13,5
n11,n13,51
n18,n13,45
n35,n59,79
n38,n47,96
n38,n16,15
n04,n52,176
n29,n52,29
n36,n09,96
n14,n45,163
n45,n53,239
n38,n39,18
n26,n39,171
n68,n69,16
n03,n49,5
n18,n49,23
n23,n49,10
n32,n35,184
n32,n28,55
n32,n52,102
n35,n21,44
n28,n21,18
n21,n59,149
n24,n21,39
n37,n35,109
n35,n28,14
n35,n52,18
n35,n24,21
n37,n28,55
n37,n52,99
n28,n52,13
n50,n28,67
n28,n24,33
n28,n12,115
n52,n59,55
n24,n52,14
n12,n52,165
n36,n52,91
n03,n52,64
n57,n22,33
n40,n24,78
n35,n39,85
n23,n06,304
n06,n45,154
n06,n16,80
n04,n06,447
n26,n07,22
n40,n29,120
n39,n45,299
n47,n29,304
n47,n63,140
n29,n63,65
n47,n78,29
n29,n78,13
n18,n78,71
n48,n14,39
n06,n05,39
n24,n03,71
n37,n25,39
n08,n25,61
n50,n25,63
n29,n25,20
n11,n25,53
n18,n25,61
n15,n16,49
n36,n64,57
n35,n34,68
n39,n77,35
n47,n77,91
n34,n77,36
n47,n14,265
n08,n51,10
n34,n51,3
n11,n51,6
n12,n51,11
n18,n51,9
n04,n02,88
n35,n63,123
n37,n09,169
n45,n09,109
n68,n45,106
n40,n55,25
n32,n55,47
n32,n29,313
n57,n45,143
n23,n60,114
n23,n52,136
n60,n59,63
n48,n45,34
n67,n76,7
n37,n67,19
n40,n76,37
n40,n69,16
n21,n76,28
n35,n76,41
n69,n76,12
n47,n76,114
n04,n76,151
n47,n69,46
n04,n69,56
n23,n64,73
n64,n45,59
n64,n39,26
n64,n29,34
n32,n57,278
n57,n21,63
n23,n57,196
n03,n57,117
n24,n47,133
n21,n60,36
n12,n60,183
n75,n52,20
n45,n07,29
n14,n07,58
n18,n07,212
n40,n34,151
n66,n02,8
n23,n61,59
n36,n61,57
n08,n49,17
n12,n07,157
n29,n09,72
n34,n06,160
n38,n15,13
n23,n35,114
n23,n30,4
n23,n72,16
n35,n30,3
n35,n72,9
n08,n30,24
n50,n30,10
n72,n30,2
n12,n30,12
n18,n30,20
n12,n72,23
n18,n72,35
n26,n16,83
n45,n59,234
n12,n61,141
n26,n61,33
n68,n61,15
n12,n67,32
n40,n67,7
n23,n67,17
n04,n67,35
n21,n30,2
n45,n30,4
n75,n30,5
n53,n30,2
n29,n59,158
n29,n30,6
n59,n30,6
n11,n30,16
n35,n65,3
n21,n65,1
n36,n65,9
n63,n60,20
n16,n63,38
n06,n60,39
n37,n78,27
n04,n78,42
n23,n69,30
n22,n74,4
n08,n74,24
n11,n74,22
n12,n74,20
n18,n74,27
n06,n09,168
n68,n57,68
n15,n21,58
n37,n06,258
n29,n06,84
n15,n47,127
n68,n40,92
n68,n63,47
n03,n29,183
n68,n29,58
n21,n14,107
n40,n09,75
n14,n76,29
n03,n76,116
n76,n09,15
n03,n14,138
n03,n09,88
n45,n55,51
n06,n55,31
n75,n55,19
n26,n62,28
n11,n62,92
n19,n22,32
n12,n19,125
n32,n54,10
n08,n54,19
n03,n54,14
n47,n54,14
n50,n54,14
n11,n54,21
n18,n54,26
n25,n76,10
n15,n76,12
n47,n25,40
n15,n25,9
n04,n25,63
n36,n57,140
n63,n53,72
n48,n63,8
n68,n35,33
n45,n22,53
n38,n22,7
n47,n22,81
n50,n22,109
n03,n60,47
n34,n60,44
n03,n06,133
n14,n62,27
n08,n62,138
n29,n16,106
n64,n55,3
n64,n03,19
n45,n73,8
n08,n73,32
n03,n73,15
n12,n73,18
n18,n73,30
n04,n54,12
n23,n28,55
n14,n22,92
n35,n53,66
n57,n39,48
n76,n77,11
n11,n19,117
n18,n19,144
n22,n55,10
n05,n22,28
n75,n14,116
n32,n69,61
n69,n63,29
n37,n69,37
n45,n69,27
n14,n69,20
n16,n69,8
n08,n56,91
n34,n56,42
n56,n59,17
n12,n56,58
n64,n06,17
n64,n09,14
n14,n05,70
n32,n60,83
n47,n60,106
n57,n60,19
n29,n69,16
n68,n28,23
n21,n22,34
n48,n21,13
n37,n22,72
n60,n22,13
n34,n22,52
n48,n22,25
n48,n60,9
n34,n48,24
n48,n16,13
n08,n43,5
n53,n43,2
n11,n43,7
n12,n43,5
n32,n33,15
n34,n63,69
n08,n33,50
n03,n33,7
n34,n33,22
n11,n33,43
n04,n33,34
n18,n33,53
n36,n60,76
n22,n09,56
n15,n22,51
n40,n73,9
n23,n73,8
n39,n73,11
n11,n73,36
n04,n73,23
n32,n76,128
n04,n46,52
n68,n06,54
n06,n14,147
n26,n43,1
n32,n78,37
n32,n70,47
n76,n78,14
n76,n70,29
n50,n70,67
n03,n77,71
n11,n77,125
n50,n07,40
n35,n75,41
n75,n63,41
n50,n49,15
n39,n07,20
n47,n07,34
n07,n53,85
n16,n07,11
n07,n59,47
n11,n07,175
n04,n07,67
n21,n55,18
n21,n39,91
n68,n21,40
n53,n55,25
n29,n55,45
n68,n55,17
n68,n53,81
n16,n01,5
n38,n57,24
n75,n57,62
n23,n25,31
n08,n20,33
n36,n20,12
n11,n20,21
n18,n20,27
n09,n70,12
n61,n59,37
n26,n77,37
n40,n22,26
n50,n73,25
n50,n65,17
n47,n73,15
n47,n65,14
n65,n73,3
n12,n25,42
n15,n02,60
n19,n07,5
n66,n09,39
n04,n20,29
n45,n20,13
n03,n22,46
n23,n56,29
n03,n56,34
n04,n56,56
n64,n32,33
n04,n64,83
n47,n49,9
n49,n53,2
n29,n49,2
n26,n49,2
n11,n49,15
n40,n62,9
n40,n61,16
n37,n62,44
n37,n61,50
n60,n09,30
n38,n60,9
n45,n62,21
n45,n61,33
n06,n62,21
n03,n62,24
n62,n09,11
n38,n62,8
n50,n62,58
n04,n62,81
n06,n61,22
n38,n06,27
n61,n09,20
n38,n61,6
n50,n61,81
n04,n61,98
n24,n67,1
n35,n70,30
n32,n22,84
n26,n35,47
n36,n76,47
n26,n76,36
n12,n76,134
n68,n60,12
n38,n28,19
n08,n67,57
n67,n09,7
n67,n59,7
n11,n67,41
n35,n22,17
n63,n22,19
n37,n33,30
n64,n22,6
n39,n22,27
n29,n22,28
n37,n64,60
n64,n47,53
n64,n53,20
n64,n59,14
n23,n77,66
n53,n77,26
n23,n13,11
n45,n13,8
n12,n13,24
n45,n05,52
n40,n56,28
n36,n56,46
n03,n69,52
n57,n09,41
n22,n46,21
n25,n49,1
n68,n24,51
n34,n62,18
n34,n52,47
n35,n29,63
n32,n01,13
n23,n01,27
n37,n66,39
n37,n01,17
n66,n60,10
n60,n01,4
n14,n01,13
n08,n01,49
n66,n01,4
n06,n66,14
n66,n52,5
n16,n66,21
n06,n01,13
n09,n01,9
n52,n01,3
n50,n01,15
n11,n01,72
n18,n01,84
n06,n52,46
n52,n09,18
n40,n70,13
n11,n44,28
n63,n01,1
n32,n05,76
n05,n09,46
n47,n05,67
n45,n52,61
n24,n39,52
n35,n62,6
n28,n62,6
n36,n28,92
n36,n62,28
n07,n22,11
n56,n14,9
n56,n05,8
n18,n56,101
n36,n05,37
n68,n66,8
n23,n22,100
n12,n77,101
n12,n01,51
n57,n53,101
n57,n16,41
n06,n39,100
n39,n52,64
n57,n52,22
n04,n70,55
n39,n76,42
n57,n06,68
n40,n46,15
n15,n69,2
n38,n07,8
n34,n07,22
n48,n07,7
n38,n34,74
n38,n48,5
n39,n60,70
n36,n33,31
n47,n33,31
n28,n45,67
n45,n49,2
n28,n56,15
n28,n73,1
n28,n16,18
n56,n73,1
n56,n16,7
n16,n73,2
n49,n73,1
n16,n49,1
n04,n49,12
n12,n49,12
n26,n55,28
n57,n29,81
n21,n09,66
n09,n55,17
n47,n55,53
n36,n01,6
n68,n01,5
n56,n09,14
n26,n56,56
n69,n74,4
n40,n16,58
n34,n15,70
n08,n70,75
n05,n70,6
n64,n50,64
n26,n66,24
n14,n78,6
n08,n78,47
n53,n78,10
n34,n78,15
n32,n73,22
n22,n73,2
n23,n33,26
n34,n66,11
n69,n53,14
n36,n43,5
n21,n73,5
n36,n73,12
n15,n73,2
n57,n73,2
n05,n73,4
n15,n57,57
n57,n55,18
n69,n78,5
n48,n09,23
n63,n52,14
n67,n73,2
n38,n02,9
n36,n02,27
n06,n07,25
n07,n09,24
n32,n25,37
n32,n72,22
n35,n25,19
n25,n63,18
n14,n25,6
n36,n25,23
n03,n25,32
n25,n72,4
n14,n72,9
n36,n72,12
n03,n72,24
n15,n78,2
n25,n22,2
n64,n15,12
n40,n57,73
n47,n52,100
n40,n02,17
n37,n02,48
n38,n59,38
n28,n76,7
n28,n69,5
n63,n59,88
n08,n65,14
n65,n69,8
n69,n30,5
n65,n30,2
n12,n65,15
n26,n02,23
n56,n47,44
n50,n56,50
n68,n56,27
n36,n77,60
n16,n20,1
n06,n02,30
n15,n46,41
n02,n46,20
n59,n13,10
n07,n02,8
n21,n07,19
n07,n13,2
n37,n13,15
n04,n13,21
n32,n62,35
n23,n62,50
n53,n73,7
n50,n02,67
n24,n06,46
n39,n63,89
n15,n63,22
n15,n39,49
n39,n02,18
n32,n07,37
n39,n61,31
n69,n22,7
n22,n70,5
n14,n70,15
n69,n70,8
n06,n63,40
n64,n34,26
n37,n54,9
n69,n54,7
n68,n54,3
n06,n78,9
n39,n78,15
n59,n78,14
n35,n02,12
n05,n02,41
n35,n05,11
n04,n19,60
n14,n19,25
n45,n33,15
n52,n53,26
n25,n73,2
n68,n78,5
n68,n76,18
n35,n78,11
n32,n61,50
n06,n76,20
n76,n61,4
n76,n52,18
n64,n21,16
n64,n76,4
n14,n46,57
n06,n46,28
n16,n46,16
n54,n73,3
n05,n07,29
n15,n55,14
n59,n55,37
n45,n19,23
n45,n46,27
n19,n59,33
n19,n46,18
n28,n03,39
n28,n39,38
n29,n19,11
n29,n02,24
n19,n02,13
n32,n19,27
n23,n19,31
n76,n07,4
n76,n53,36
n19,n76,3
n47,n19,31
n19,n53,83
n50,n19,40
n38,n55,12
n32,n74,14
n21,n63,42
n21,n74,8
n23,n74,5
n35,n74,9
n63,n74,14
n03,n74,17
n47,n74,10
n29,n74,9
n59,n74,4
n23,n70,34
n75,n44,2
n18,n44,27
n09,n78,6
n34,n25,16
n16,n25,6
n76,n59,47
n64,n66,4
n28,n09,17
n28,n29,42
n37,n49,7
n49,n09,1
n40,n28,47
n68,n15,35
n64,n33,35
n06,n19,18
n35,n38,10
n16,n77,15
n78,n31,2
n62,n59,23
n52,n70,3
n18,n70,71
n64,n16,14
n37,n70,36
n45,n01,16
n23,n31,14
n14,n31,5
n08,n31,26
n39,n31,9
n11,n31,22
n04,n31,24
n18,n31,33
n39,n70,26
n35,n60,20
n66,n51,1
n68,n05,17
n34,n69,26
n75,n56,37
n57,n31,5
n47,n31,14
n40,n05,41
n57,n76,14
n26,n78,16
n68,n22,22
n24,n22,16
n24,n56,31
n63,n55,16
n44,n21,5
n75,n62,9
n64,n02,4
n14,n02,52
n64,n14,17
n76,n22,16
n77,n46,5
n50,n46,47
n68,n07,10
n23,n65,11
n77,n01,3
n65,n77,3
n65,n01,1
n11,n65,16
n18,n65,19
n62,n22,2
n61,n22,4
n40,n15,50
n69,n25,15
n75,n76,22
n64,n13,3
n64,n52,7
n64,n75,28
n36,n13,11
n52,n13,2
n75,n13,3
n50,n13,14
n29,n13,8
n16,n76,21
n15,n66,19
n32,n65,11
n15,n65,2
n68,n48,7
n06,n25,7
n25,n52,4
n68,n25,9
n68,n52,20
n72,n76,11
n47,n72,19
n38,n51,2
n21,n46,14
n75,n46,19
n12,n33,31
n24,n69,5
n54,n78,2
n35,n77,21
n77,n59,29
n62,n77,1
n68,n62,9
n68,n77,25
n75,n66,14
n69,n72,11
n15,n77,11
n34,n67,12
n19,n67,2
n34,n19,16
n02,n22,33
n09,n73,2
n34,n73,5
n29,n73,7
n36,n67,14
n36,n31,17
n67,n31,3
n76,n31,4
n60,n55,11
n61,n55,8
n52,n55,4
n36,n54,14
n16,n54,3
n19,n09,37
n69,n73,7
n15,n19,39
n05,n19,19
n50,n67,43
n23,n78,20
n45,n78,18
n75,n78,13
n16,n78,9
n40,n44,7
n23,n44,9
n44,n22,5
n08,n44,33
n03,n44,5
n50,n44,12
n44,n15,13
n04,n44,19
n44,n05,16
n12,n44,20
n25,n70,7
n67,n77,5
n75,n54,3
n38,n69,7
n37,n73,12
n76,n73,5
n52,n73,3
n24,n60,12
n24,n15,18
n37,n56,32
n38,n70,5
n38,n78,3
n21,n77,19
n39,n25,19
n44,n59,4
n44,n29,4
n09,n46,32
n47,n46,24
n26,n46,19
n37,n74,5
n50,n74,18
n26,n74,4
n74,n70,4
n04,n74,8
n29,n70,15
n26,n70,13
n69,n59,18
n37,n46,31
n66,n46,8
n45,n66,18
n40,n78,7
n21,n61,16
n64,n61,4
n26,n64,20
n64,n57,13
n15,n61,10
n57,n61,9
n64,n28,5
n45,n70,29
n47,n70,38
n56,n60,2
n56,n53,24
n28,n77,11
n64,n56,3
n15,n70,7
n48,n70,2
n28,n53,31
n28,n48,4
n23,n46,36
n29,n46,16
n76,n60,7
n37,n44,9
n36,n44,6
n34,n44,8
n26,n44,2
n24,n44,1
n14,n73,3
n56,n06,12
n04,n01,36
n53,n51,1
n15,n51,2
n24,n48,7
n76,n46,2
n57,n46,17
n75,n19,5
n48,n19,3
n25,n67,3
n40,n07,18
n32,n67,37
n14,n67,8
n70,n01,1
n62,n02,2
n62,n53,17
n06,n69,11
n06,n73,3
n68,n73,4
n25,n59,12
n28,n63,14
n75,n28,30
n32,n20,12
n35,n20,1
n37,n20,23
n35,n61,10
n34,n61,25
n21,n33,5
n33,n53,10
n15,n33,3
n29,n33,15
n33,n59,11
n44,n02,8
n37,n51,4
n16,n51,2
n03,n46,15
n39,n13,4
n76,n55,4
n35,n06,36
n05,n46,21
n32,n31,25
n50,n31,21
n75,n72,10
n68,n72,2
n21,n01,9
n45,n25,20
n59,n70,13
n68,n70,18
n34,n54,3
n35,n54,4
n64,n35,3
n64,n63,9
n28,n15,11
n03,n67,33
n49,n70,4
n23,n20,17
n62,n20,1
n52,n20,3
n03,n30,17
n29,n61,11
n15,n52,9
n36,n30,8
n45,n02,39
n24,n07,8
n75,n69,19
n75,n33,8
n63,n49,7
n69,n49,1
n49,n74,1
n66,n07,11
n07,n46,5
n28,n25,3
n57,n48,10
n35,n16,35
n63,n61,11
n33,n61,4
n33,n52,2
n38,n76,5
n34,n43,2
n75,n43,1
n15,n07,25
n28,n06,17
n28,n05,10
n48,n46,11
n24,n62,4
n39,n69,15
n76,n74,7
n48,n76,4
n06,n74,4
n48,n74,2
n77,n78,5
n38,n77,12
n45,n54,2
n36,n19,24
n52,n77,3
n77,n30,2
n52,n78,4
n78,n30,2
n39,n30,6
n52,n30,1
n64,n38,9
n28,n02,6
n24,n76,15
n28,n57,17
n40,n25,10
n21,n25,7
n63,n07,7
n03,n07,16
n56,n52,5
n56,n72,3
n72,n52,3
n04,n72,24
n28,n55,8
n55,n70,2
n28,n70,5
n16,n67,4
n06,n31,8
n07,n55,5
n21,n70,8
n63,n09,36
n64,n74,1
n39,n74,4
n26,n72,8
n16,n74,7
n66,n62,3
n60,n70,5
n35,n46,10
n02,n55,7
n57,n02,26
n06,n77,21
n47,n01,13
n29,n62,14
n77,n55,5
n66,n76,3
n29,n66,12
n25,n77,6
n26,n19,12
n15,n60,16
n35,n56,9
n56,n29,24
n48,n61,2
n60,n02,6
n52,n02,5
n56,n21,19
n40,n13,8
n14,n13,4
n26,n13,6
n03,n19,20
n35,n57,33
n06,n70,11
n21,n19,12
n19,n55,4
n16,n61,9
n21,n66,14
n14,n30,1
n61,n30,1
n16,n30,1
n66,n55,3
n37,n19,36
n59,n01,13
n56,n76,6
n29,n72,7
n38,n33,3
n77,n70,9
n28,n14,23
n07,n77,5
n57,n07,15
n56,n63,7
n56,n39,19
n64,n19,1
n34,n49,5
n34,n70,14
n33,n67,1
n39,n67,14
n29,n67,11
n39,n33,7
n69,n09,9
n21,n78,8
n07,n78,2
n78,n13,1
n06,n13,5
n47,n13,10
n53,n13,5
n19,n13,1
n05,n13,6
n46,n13,3
n19,n78,1
n05,n78,2
n46,n78,2
n36,n07,27
n19,n66,4
n57,n70,9
n38,n56,16
n03,n31,20
n34,n31,7
n66,n22,14
n67,n70,9
n64,n24,11
n67,n78,6
n67,n74,4
n63,n67,21
n35,n67,8
n60,n78,4
n36,n70,22
n16,n33,7
n35,n01,3
n38,n25,3
n24,n25,5
n38,n01,3
n24,n01,2
n75,n70,6
n63,n62,8
n57,n62,8
n47,n30,7
n39,n46,11
n67,n53,7
n26,n67,10
n35,n09,26
n24,n33,4
n53,n70,14
n69,n67,8
n65,n67,3
n65,n14,1
n49,n55,2
n24,n70,7
n33,n20,1
n39,n20,6
n47,n20,15
n40,n49,3
n32,n49,10
n49,n76,5
n16,n70,10
n49,n59,4
n55,n20,2
n64,n20,2
n03,n20,6
n35,n07,6
n69,n07,1
n69,n77,7
n39,n19,12
n57,n19,11
n75,n01,7
n67,n55,2
n67,n60,3
n06,n67,9
n32,n51,4
n20,n51,1
n47,n51,1
n04,n51,3
n39,n01,7
n34,n01,5
n29,n01,9
n03,n65,12
n77,n09,6
n38,n30,1
n40,n31,6
n45,n31,10
n24,n19,3
n05,n66,15
n63,n31,4
